H_mean,H_std,H_skew,S_mean,S_std,S_skew,V_mean,V_std,V_skew,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,Label
-0.19174820103112963,-0.34532561466741785,-0.36049466949980424,-0.1268387230533461,0.08533126694670788,-0.5408919204178373,-0.1884773169462016,0.17178335859547347,0.06288043807681011,1.0409048603206434,0.642169180298659,-0.4964442058382783,-0.24060754402215626,1.111178040642755,0.5228136949726682,0.5445376818001523,Rojolele
-0.23906142955799267,0.20946428859602237,1.0261191802624623,-0.570352513495756,-0.8944391621043573,1.045477793848731,-0.8208284639034138,-1.39253249830726,1.398240730279856,-1.0640218163349244,-0.8301849308524305,-0.07361587716495982,-0.6139786494963732,-0.024839457155629994,-0.6888763700168996,1.7468501702283048,IR64
-0.22013161786378974,-0.7630281564548953,-0.537382286339804,0.18019249826258868,0.4739495730400046,-0.8661784167871159,0.27985861563904196,0.6305522953681394,-0.712058336261214,-2.0855583733485044,-1.329074113490404,-1.8655511167466996,-2.0124253761275956,0.04114409663054432,-0.4561544844665041,-0.5236299707967238,Basmati
-0.3267631497690437,-0.8296043757986077,-0.2973051949563149,0.11234379187671227,0.7141336023735048,-0.44020644134248343,-0.3601704591141058,-0.407378132084255,0.1207978211855643,-1.735444072720096,-1.1661015198437543,-0.5931061362212193,-0.6377421475507185,-0.06132317000371337,-1.4467918503553743,-0.31021378598901234,Basmati
-0.05528245017895084,-0.11893022593168386,-0.6276727766648681,-0.2775018335899613,-0.3676331521646473,-0.61989061342904,0.21995839654472243,0.8778746928036733,-0.4602040488927587,0.16457767524575126,-0.11951727393177881,1.5997323399675698,1.2170528800254077,1.2389472976751537,-0.656210265006889,1.752158344307417,Ketan Putih
-0.29678261074621315,-0.2351116118153467,1.084892773280044,-0.44157001292622505,-0.5151672356543698,0.40160021728197814,-0.7482805135303525,-1.2802445821533428,1.0331701903444996,-1.8911389142797397,-1.235575203947788,-1.8594198645328213,-1.6372432089293467,-0.9493045931717891,-0.43843080388758426,-1.58670668634798,Basmati
-0.22956195211169753,-0.10628193867131407,0.5367220501448662,-0.3790409642885311,-0.3978933056729396,0.01913239540501914,-0.6505883283724755,-1.0908056389971674,0.6978554310523922,-1.869698904984266,-1.232589252630944,-1.1744990971979545,-1.4344831700227871,-1.0908057128273225,-0.5250432129302296,-1.5340835559275237,Basmati
-0.19820877867254674,-0.4154475456479975,-0.26431372871558967,-0.1588659846383808,0.01844660521191868,-0.4433247905595792,-0.15866550660836268,0.11753669911902266,-0.06033788176294649,1.0905685517696553,0.6833465764591683,0.8923534062871844,1.424518534177639,0.08513087993014767,-0.5459551170513317,-0.5598789130987447,Rojolele
-0.3524505710010667,-0.2773419014552831,1.4201227733225659,-0.5856106901742593,-0.9411910139789395,1.0349940909727844,-0.8223258100498855,-1.282645981015037,1.5552307351496302,0.846229360805898,0.42261957481546253,0.2844512107200919,0.44744895390653544,1.1872522243511843,-0.723669205289843,0.5649343486663472,Rojolele
-0.2698646976606275,0.056634303687015206,1.1680359041500379,-0.5661875540897744,-0.872913907157171,1.2040705291421074,-0.7453779144896989,-1.1424377162453467,1.2066324951452723,-0.3114996045068218,-0.39867772252835076,0.539323532554739,0.28247594999940273,0.05265058579150706,0.5114322135741425,0.508330019481854,IR64
-0.2821982160939605,-0.2522370979741161,0.7346942946012844,-0.39454306553285085,-0.4034931396786382,0.2015203787661637,-0.645908825764534,-0.9060016825575131,0.89746790381907,-1.9454625517242896,-1.2678380526781272,-1.1384460547893593,-1.558417114065229,-0.04427290613938174,0.38085924148588357,0.5435761541403779,Basmati
-0.1865851161272276,-0.3306178901981829,-0.36222083455268755,-0.16422871741692374,0.013022289494494806,-0.5069039232596466,-0.16356570525540462,0.23486361616305262,0.03589468204168412,0.896066492129729,0.5041346352631395,0.19448202323560093,0.5029341317528189,1.1298309578841848,0.4591970184755226,0.4123477193815404,Rojolele
-0.3136969330200343,0.009717450435751408,1.394782435365223,-0.5853121555298073,-0.919070752034502,1.5000964163572625,-0.9318908776248025,-1.6731722198219774,1.933041829407448,1.1719475787513514,0.777880828985796,-0.04471741662387268,0.25320281777620757,1.1525335307767506,1.6640222086514058,0.520502614799268,Rojolele
-0.18810005377988806,-0.36676291919504717,-0.4161750411191387,-0.020712264373389803,0.3036702285361759,-0.6368656214880899,-0.3127499454981319,-0.37165874190279324,0.006045313378430271,-0.2610879291478944,-0.3857274270924391,-0.04877185337823513,-0.09884503502432901,-0.9110916328689767,-0.4478324203358627,0.5195314341736775,IR64
-0.36916008801490857,-0.7945831915586268,0.17711826673778638,-0.38575752248602313,-0.41039685901744266,0.09298371472952746,-0.5569963642430112,-0.6231954308666575,0.7200099870789255,1.0316537555974947,0.6078813174047383,0.46014009955363067,0.6242144753527631,0.03732258913070375,0.5442590504518385,-0.5795966087654628,Rojolele
-0.23246245840407911,-0.5474640194924497,-0.16139024392014253,-0.36407768067839297,-0.4445136727947265,0.14314123563587278,0.032196324784024906,0.6214444613970009,-0.20581502099898202,0.3339501693531414,0.0094612371772558,0.6095914444933236,0.5137698365364911,0.08188842359782744,-0.6282238574629962,0.5002424361620129,Ketan Putih
-0.4118602976479682,-0.9947072185271089,0.11967138154589742,-0.30338338963111616,-0.19415303152169563,-0.12401156094016326,-0.6232258434652811,-0.9217722473798459,0.7153806869323666,-0.3686860278182336,-0.4501447903847918,-1.0207673671312758,-0.6100811526204776,-1.9849315411056188,-1.4121709055682448,-0.4991538693738677,IR64
-0.10626803411017013,-0.2876586360255594,-0.6649604633327545,0.12012458542758138,0.44649986763185806,-0.8586840172113251,-0.06832862696318981,-0.016614022009130675,-0.40331490601428305,0.9448316307671819,0.5358958096002987,-0.05839345493750439,-0.18557660236080759,1.09643048040927,1.539253491308057,1.6445589966678635,Rojolele
-0.058677161632540234,-0.137554693060323,-0.6818665652358809,0.06919481785580972,0.33531303505852267,-0.855040808925086,0.0695731656040681,0.4252857383197021,-0.4280256974934486,0.316104772158337,0.042367918267584764,0.2916541598286375,0.4517700007963617,0.08390903533795366,-0.55662244121743,0.6348876953559767,Pandan Wangi
-0.08902931187303975,-0.2955525262895542,-0.6346195400940019,0.24501152184555455,0.6069865233572452,-0.9609196435729569,0.11048951930202888,0.269861052032663,-0.6066116360986047,-1.5104103943506482,-1.059357728560086,-0.5718998523366271,-0.8989161025376977,-1.0875113210668998,-0.5252852029003744,-1.613584921966195,Basmati
-0.11715399067982124,-0.31964510709701416,-0.6354907624454533,0.0071536454750826765,0.19364994593354196,-0.8919642543360947,-0.13148584251243642,-0.24430319888175153,-0.41636212091925134,-0.5191901128029649,-0.5333717606944912,-0.4353081050640929,-0.8827864037826499,-0.022551654098161986,0.37415584119404527,0.5906704197906022,IR64
-0.3375597718267582,-0.591795580186785,0.2570623116468609,-0.49196458409590144,-0.6833311844796206,0.4121946443053513,-0.6205722103152712,-0.7485712710750716,0.9372529576808588,0.35451321658415313,0.018599449883031912,1.769726805231705,1.7403335503852777,-1.0727180995974044,-0.666013831032055,-1.7874299778767353,Ketan Putih
0.040672134708709805,-0.009218815681795202,-0.8574232181189113,0.27214933347933196,0.5850755592734048,-1.0745343615147818,0.16681653841675292,0.2912124170992889,-0.7075607132494508,-0.009564945505435352,-0.2322778362170194,-0.2530956301352653,-0.7099936650254088,0.02211411700393444,0.4122817656304292,-0.5967017375649533,IR64
-0.18262338760057326,-0.432738998792085,-0.35529217626964116,-0.12574649435530152,0.004510699464365615,-0.6869818738293554,-0.05016472383091498,0.30106956224622133,-0.22699284364178637,0.911835921656221,0.4994636836356936,-0.5949449871927898,-0.31626907095691054,0.02643024915677134,0.48890303620262154,-1.6473747246365418,Rojolele
-0.1337142954932703,-0.3017298604898523,-0.5792787751532983,0.08838859567882547,0.4375649398074832,-0.8112245287574552,-0.22584996964009024,-0.36028562614908966,-0.25291619442420527,-0.22044564941187664,-0.3691208689559115,2.00898481135096,2.064858154561879,-0.9771945157618485,-1.6716692851777284,-0.6969244532441223,IR64
-0.44235426910406006,-0.6448255507306001,2.3439612081407377,-0.5863315459247818,-0.9081623827962765,1.7981604381312082,-0.8610449453024612,-1.4248105951769163,1.662280889837545,-0.6265868099235348,-0.6005751990914229,-0.19597078053308767,0.08947197371508689,-2.0362042751154905,-1.4618998780797974,-0.5453345080926457,IR64
0.08573271960724439,0.04856760445361965,-0.8462428668307552,0.48926972926997797,0.8722956569377635,-1.1916216469470107,0.4869913171418486,0.9267230423355457,-0.8860587495663802,-1.3366394447066798,-0.9746660811482235,-0.49213249533937425,-0.6897524028740946,-0.9867012583808192,-0.5041884955244921,1.5962960652254106,Basmati
-0.0791821100150251,-0.17055240937918734,-0.594245156097612,0.0934018456543682,0.37893481079220614,-0.8916988748206732,0.16662060694969666,0.763827596850129,-0.4119496378198125,-0.0029464981943667077,-0.2179190557465637,-0.502538859593472,-0.30571486457520197,-0.974648102641087,-0.4757265725407696,-0.5377020192367767,IR64
-0.22035629309015298,0.39613726808598526,1.041310663489899,-0.5960667808209218,-0.9886488650735948,0.839014075059468,-0.6857763269994428,-0.8296546804589343,1.2013231565338685,0.2103351031476291,-0.0855109378315904,1.4085886343011949,0.965656352770511,0.0800360691206353,0.5559861109446221,0.6050232893102199,Ketan Putih
-0.21020531104526533,-0.4079870462043211,-0.3550934705567767,-0.11501733975279436,0.11399518939752946,-0.5600136262429034,-0.3735834794013704,-0.5082982704091404,0.09149938298551234,1.0311431228511496,0.6341311408722492,-0.4959946203858613,-0.18341150814004722,1.1393563595753775,0.5028456624189545,0.5305142106072742,Rojolele
-0.22019272738304613,-0.6199974566342598,-0.17681501067139274,-0.029941442257462817,0.19372926788276926,-0.665388515234324,-0.03994651542980453,0.08304569885264264,-0.39884006141380945,1.0580539352833171,0.6448415106612206,-0.2063045995531794,-0.02437262032701018,1.124704213561125,0.4071599533630349,-0.5529394422583713,Rojolele
-0.043432344997859675,-0.10914873000192707,-0.7005118373111646,0.07417893522265775,0.3252169767755053,-0.9102086218278072,0.027926165984580177,0.2393091065537273,-0.4487653239679004,1.003918582276086,0.6000451589668885,0.05414797946408885,0.12933405835074424,1.1315665758918025,1.636078016516847,-1.7051754967267623,Rojolele
-0.11209159455436092,-0.3950957707663889,-0.7281828835522656,-0.21077142334808435,-0.27279440088803797,-0.7220946131474446,0.35808498223101465,1.041081072401218,-0.624091193379331,0.35577052549033705,0.015795105526953335,1.461498399805538,0.47886748976622645,1.1380059016644304,1.4876454567587354,0.50223258443588,Ketan Putih
-0.16060526897483673,-0.32487824749391225,-0.488363544549125,0.02869566346075972,0.3952768567232301,-0.5689912845460209,-0.20884390129710642,-0.13500652226575463,-0.11905015740327435,-0.10731085501672835,-0.2980891913895776,0.3410750641160375,0.295164607886049,-1.0538924491817652,-0.5654946401824748,1.6888543818065673,IR64
-0.060603637888150645,-0.14633823674031646,-0.6506897298949231,-0.2136002430528719,-0.09491591511165119,1.8771070010905522,0.2271410328997723,0.8767727449792531,-0.47489358560141526,0.03349769707943629,-0.1881359516930455,-0.44685818543809824,-0.5176898309530147,0.005514178699132847,0.45657966052254995,0.5895352027191485,Ketan Putih
-0.3114182067134606,-0.3064226796294838,0.9369891746556437,-0.4176651613482054,-0.4314255511722223,0.5341575786602784,-0.7729977870629564,-1.3585289172874673,1.1019382934504738,-1.7612239451460605,-1.1807300205495908,-0.8262391587640859,-0.5901231340473639,-2.0022087478616606,-1.3634316323190163,-0.6242583268951963,Basmati
-0.08040505021020465,-0.2645954805946428,-0.7072456372925086,0.318826716693704,0.7808458250882346,-0.9630906313142664,0.05527299094180533,0.20830577281973855,-0.5285178635498308,-1.5655546453417024,-1.0827765060484618,-1.3113352061002614,-1.2924886383577545,-1.0148235988962053,-0.45509739274125194,0.5983950808129143,Basmati
-0.15360375693859993,-0.4098470884484931,0.7512687726610715,-0.07086657289733704,-0.006112160024933006,-0.7618462276570592,0.12900358619931224,0.17863825473485007,-0.7026292039881787,-1.9070473590231858,-1.2342912686743663,-1.2118820481207035,-1.6492268020936203,-0.024994831458446668,-0.549895532937089,0.4802045065190702,Basmati
-0.29747358748826924,0.29772959748160405,2.520608002767056,-0.5691438018322672,-0.8821337288768296,1.3312248625300982,-0.6704283013825563,-0.8075643464455659,1.1417875021219515,0.25100646384744013,-0.05414836661456279,1.2009811697330797,0.8414557315415607,0.12344229273454059,0.5714076056129959,1.7435332826531407,Ketan Putih
-0.3266971932633783,-0.32013069248161985,0.9660708888557555,-0.44578594083475537,-0.499641503727234,0.46149288812676126,-0.8281982912883278,-1.4702243238028228,1.3484419773487426,-1.913014227655405,-1.252105403482702,-1.1221593572878372,-0.7329816829883433,-1.9208857711030483,-1.3149195870016028,-0.5805827579605225,Basmati
-0.23327565418464793,0.208024539659782,1.048433757717608,-0.5684884741073073,-0.9028501524418912,0.8449680507636521,-0.6930422706464799,-0.9936033652061416,1.0486419953012327,0.20047890373682437,-0.08808581937878104,0.5183472004522964,0.7620640720131191,-1.0110985510794865,-1.5959809280952755,-0.5739876738077219,IR64
-0.24307435939964186,-0.04466752618430944,0.8004163235960982,-0.4437544296343133,-0.5598967473358417,0.11871708949708151,-0.6859721674202783,-1.126607767011041,0.8473060292796112,-1.7886244176264685,-1.1938523928091083,-1.2612338134395327,-1.3649894720145745,-0.9428539069312517,-0.4439879730107836,-0.5112724259065758,Basmati
-0.07496790973221429,-0.22987749399215113,-0.707954870801183,0.05809068263636102,0.2930482312419776,-0.893532619858274,0.0506057795736653,0.2521134533600384,-0.49344349279031424,0.8018458117933038,0.38711419259607655,-0.4460341152765258,-0.4881272226040088,1.0729809936512265,1.5137843133834843,-1.6411774268448565,Rojolele
-0.20208690337837798,0.2858091018423643,0.8634925452268115,-0.5654193646314567,-0.899015447355275,0.7867219347405497,-0.7113302697776384,-1.0601456005436292,1.0757983816957741,-0.509027119376072,-0.5175557767842865,0.02798695035429478,-0.2666610185076784,0.012304622561123942,-0.58623315474718,-0.5675616815183859,IR64
0.4025845593521453,1.826871206099096,-0.27599204889753753,-0.5003928051182087,-0.8080946953705069,0.10760982342857311,0.0006682931850287975,0.3812752166418766,-0.2925874799356552,0.18673231751305927,-0.05724500968827631,-0.9062352198327797,-0.6848448437055832,0.033625438259158855,-0.39415111749741527,1.5471073033958158,Pandan Wangi
0.24734624268528743,0.35224359437293695,-1.0239160690942801,0.07765217148681164,0.2098170894299343,-0.03656060765055769,0.768511512384881,1.4458192020263463,-1.0259114739193014,0.3219224706456414,-0.011849279743644558,1.733538799649363,1.2859644766694225,0.027068063589679153,0.3988092360280223,0.5832167272209834,Ketan Putih
-0.09060541260281743,-0.15300584797144828,-0.549672048473777,-0.004292702957859552,0.24135544717441654,-0.7560620302844997,-0.15261503000835203,-0.12241502520572875,-0.26466660823527216,-0.19683370540507306,-0.3444880195752225,-0.24467433997412913,-0.13830410811670268,-1.0269353571109576,-0.48573725005527163,0.6032588514118828,IR64
-0.42694861821317714,-0.7968616700007651,0.8707834838882695,-0.5511332582027995,-0.7969672361987596,1.3268791927046617,-0.8121648697216274,-1.1527138884790098,1.686315653716529,0.05264389965343171,-0.18995315324473144,1.2363482193927564,0.7423060696539935,0.08528285195654102,0.5255378661182101,-1.7559746734579638,Ketan Putih
-0.1529801827644528,-0.32516834761901486,-0.38181706395471227,-0.3730629475593165,-0.4957639044343781,-0.17063883353652146,-0.03606931211912131,0.22599098449776228,-0.31079892712706747,0.15118683086588597,-0.1117268612942536,0.36067236317465995,0.7680236898303577,-0.9767771568487864,-1.5690449454743547,0.6091695032602357,Ketan Putih
-0.004116215583006107,0.04938473283834262,-0.6724182967218721,-0.05805131735975273,0.06273756751416103,-0.8661977845200376,0.009101995659418776,0.23716025825306422,-0.41255739004760583,0.7940671815379733,0.37384142234739,0.059552670641243956,0.19149471728928022,0.032417588695612384,0.5168297662263455,-0.5850931881775606,Pandan Wangi
0.010809663990174315,-0.0038373019729342713,-0.764895205061448,0.1933790996223612,0.5052185564010084,-0.9959279972528408,0.04013200443090667,0.11330839553842895,-0.5668945484815914,0.11335378820826461,-0.1271818870109237,-0.10922157028981838,-0.1554176197760057,-8.012683231147946e-05,-0.5666681065257799,1.6202751441905217,Pandan Wangi
-0.40719080198987395,-1.0679021777870774,-0.08480045034583449,-0.24661296802140534,-0.10249929053094665,-0.040626584786413567,-0.40335896229712964,-0.32168976181014963,0.3551567175130414,-0.00043138136648020333,-0.20026913245732547,-0.860836510579842,-0.3234389610764384,-0.9099279997889719,-1.4537619912255695,0.45413776106243464,IR64
0.06511272893960379,0.07422602218969947,-0.8459066496815165,0.18997139816510333,0.4531943199027476,-1.0044104399099332,0.3226446945263462,0.7839245496188986,-0.6968801212189354,-0.08220618446246644,-0.27670197624828785,0.23827067408773514,0.2782016875732817,-1.076736865640822,-0.5479832102153381,0.5158567610517956,IR64
-0.37216120274894054,-0.9834165763939882,-0.08710050653710895,-0.1518503425084237,0.10726070663984043,-0.2583641403420106,-0.31283088558837957,-0.23764180251172515,0.12303483122748916,1.0250867229812206,0.6120365380609641,-0.331067054919286,-0.17214703873877898,1.1136463920219482,0.40548510073127864,0.5071682237089381,Rojolele
-0.2487945531723473,-0.14622524626032365,0.606971262774856,-0.41921247177443494,-0.5028295932813097,0.027291541944729797,-0.6383332339207226,-0.9674575429234266,0.7848411846171578,-1.758182571518336,-1.1798873919469157,-1.0688091397765647,-1.2193002396873796,-0.9414095164786291,-0.45354364727477414,-0.5757004966054916,Basmati
2.114284473793079,1.4784073928897632,-2.08678402630824,4.011200090968987,4.491754722130626,2.832615143209928,4.164938152786992,2.879347563964408,-2.644468149913423,1.9799530095286957,4.8881572518658,5.352700423844874,4.487253980387082,-2.189183147992877,-2.153248882472252,-1.877755835405137,Ketan Putih
0.04795846744907051,-0.15446221315474642,-0.9695063733986012,0.7751885436398133,1.2948360438864055,-1.2673625107736222,0.6100564907141786,1.0938177664361535,-0.980616653273188,-1.9015739001639502,-1.2447900982015332,-0.9437321273355216,-0.7500118615505463,-0.9904056198909987,-1.3731092350225786,-0.5351477096912873,Basmati
-0.0655456895002288,-0.09289100291009199,-0.593750439041074,-0.183102090794966,-0.14017031885311082,-0.6623717293920427,-0.02373282234601707,0.25738365311249534,-0.3177058869738202,0.3019967272900103,-0.023147417625078156,0.984041874494849,0.4498942767564699,0.06471243159695698,0.45739691776598485,1.7390161919416813,Ketan Putih
2.031009284004271,1.2158198632096247,-2.1291101190275663,6.269238753026051,4.8844279317806185,-0.7978834927032387,3.9459352092075473,2.2615628520817967,-2.7188446734270952,-0.014364636048332713,1.81326639616985,-0.023275861269618434,1.015452854393109,-0.6192402559950981,-0.45187787829175224,0.11393781707795005,Basmati
-0.16401256652573135,-0.49794428001090213,-0.13333738352518673,-0.0661628229825078,0.03266260119633956,-0.7193564341696294,0.010790994100571398,-0.053180807732229496,-0.6112962955280079,-1.890829779923814,-1.2256662750510112,-1.139506903969082,-1.5598752994077005,-0.023962785565810482,-0.5501458806327026,0.481540307852746,Basmati
-0.08782709857001815,-0.44491264784238127,-0.5521173101543047,0.1324265211449254,0.298133334772799,-0.9539322966468508,0.25909825638338885,0.2221903821314909,-0.915374394636824,-2.2860836384703287,-1.4245277321325527,-0.565971636543963,-0.7669212553273024,-1.012214242807137,-0.5056285066813225,-0.5512718597204708,Basmati
-0.24416519913097756,-0.6891286683196777,0.8918319079571159,0.04306189134466084,0.2523770103122381,-0.7561159494136988,0.21070063472631473,0.5386639255878202,-0.6363903645150558,-1.5717563745955947,-1.0864958348154847,-0.20253085804315574,-0.5039220776597231,-1.0104389295889233,-0.5177113213426878,-1.6548579560495944,Basmati
-0.05149590941521282,-0.059257959497842565,-0.6220754395380228,-0.02849246116691135,0.15902098826668185,-0.8142728766443219,0.08700924524765907,0.6207255096677774,-0.33031943066974917,-0.47464236162756357,-0.5044694435080946,-0.7058280555079156,-0.7643336220062131,0.04763094456064808,0.5310790527882365,-0.5576937468369402,IR64
